2025-10-29 13:23:02,24A07816,
2025-10-29 13:23:04,24A07816,
2025-10-29 13:23:06,24A07816,
2025-10-29 13:23:07,24A07816,
2025-10-29 13:23:09,24A07816,
2025-10-29 13:23:11,24A07816,
2025-10-29 13:23:12,24A07816,
2025-10-29 13:23:14,24A07816,
2025-10-29 13:23:16,24A07816,
2025-10-29 13:23:18,24A07816,
2025-10-29 13:23:20,24A07816,
2025-10-29 13:23:21,24A07816,
2025-10-29 13:23:23,24A07816,
2025-10-29 13:23:25,24A07816,
2025-10-29 13:23:27,24A07816,
2025-10-29 13:23:29,24A07816,
2025-10-29 13:23:30,24A07816,
2025-10-29 13:23:32,24A07816,
2025-10-29 13:23:34,24A07816,
2025-10-29 13:23:35,24A07816,
2025-10-29 13:23:37,24A07816,
2025-10-29 13:23:39,24A07816,
2025-10-29 13:23:40,24A07816,
2025-10-29 13:23:42,24A07816,
2025-10-29 13:23:43,24A07816,
2025-10-29 13:23:45,24A07816,
2025-10-29 13:23:47,24A07816,
2025-10-29 13:23:49,24A07816,
2025-10-29 13:23:51,24A07816,
2025-10-29 13:23:53,24A07816,
2025-10-29 13:23:55,24A07816,
2025-10-29 13:23:56,24A07816,
2025-10-29 13:23:58,24A07816,
2025-10-29 13:23:59,24A07816,
2025-10-29 13:24:01,24A07816,
2025-10-29 13:24:02,24A07816,
2025-10-29 13:24:03,24A07816,
2025-10-29 13:24:05,24A07816,
2025-10-29 13:24:06,24A07816,
2025-10-29 13:24:08,24A07816,
2025-10-29 13:24:10,24A07816,
2025-10-29 13:24:11,24A07816,
2025-10-29 13:24:14,24A07816,
2025-10-29 13:24:18,24X112442,
2025-10-29 13:24:21,24X112442,
2025-10-29 13:24:23,24X112442,
2025-10-29 13:24:25,24X112442,
2025-10-29 13:24:27,24X112442,
2025-10-29 13:24:29,24X112442,
2025-10-29 13:24:32,24X112442,
2025-10-29 13:24:34,24X112442,
2025-10-29 13:24:37,24X112442,
2025-10-29 13:24:39,24X112442,
2025-10-29 13:24:41,24X112442,
2025-10-29 13:24:44,24X112442,
2025-10-29 13:24:47,24X112442,
2025-10-29 13:24:49,20M111242,
2025-10-29 13:24:52,24X112442,
2025-10-29 13:24:54,24X112442,
2025-10-29 13:24:57,24X112442,
2025-10-29 13:25:02,24X112442,
2025-10-29 13:25:12,24C09238,
2025-10-29 13:25:15,24C09238,
2025-10-29 13:25:17,24C09238,
2025-10-29 13:25:20,24C09238,
2025-10-29 13:25:22,24C09238,
2025-10-29 13:25:24,24C09238,
2025-10-29 13:25:27,24C09238,
2025-10-29 13:25:29,24C09238,
2025-10-29 13:25:31,24C09238,
2025-10-29 13:25:34,24C09238,
2025-10-29 13:25:36,24C09238,
2025-10-29 13:25:38,24C09238,
2025-10-29 13:25:40,24C09238,
2025-10-29 13:25:43,24C09238,
2025-10-29 13:25:45,24C09238,
2025-10-29 13:25:47,24C09238,
2025-10-29 13:25:49,24C09238,
2025-10-29 13:25:51,24C09238,
2025-10-29 13:25:54,24C09238,
2025-10-29 13:25:56,27C09238,
2025-10-29 13:25:58,24C09238,
2025-10-29 13:26:00,24C09238,
2025-10-29 13:26:02,24C09238,
2025-10-29 13:26:04,24C09238,
2025-10-29 13:26:07,24C09238,
2025-10-29 13:26:09,24C09238,
2025-10-29 13:26:11,24C09238,
2025-10-29 13:26:13,24C09238,
2025-10-29 13:26:15,24C09238,
2025-10-29 13:26:17,24C09238,
2025-10-29 13:26:19,24C09238,
2025-10-29 13:26:21,24C09238,
2025-10-29 13:26:23,24C09238,
2025-10-29 13:26:25,24C09238,
2025-10-29 13:26:27,24C09238,
2025-10-29 13:26:29,24C09238,
2025-10-29 13:26:31,24C09238,
2025-10-29 13:26:33,24C09238,
2025-10-29 13:26:36,379238,
2025-10-29 13:26:46,29K10425,
2025-10-29 13:26:48,29K10425,
2025-10-29 13:26:50,29K10425,
2025-10-29 13:26:52,29K10425,
2025-10-29 13:26:55,29K10425,
2025-10-29 13:26:57,29K10425,
2025-10-29 13:26:58,29K10425,
2025-10-29 13:27:01,29K10425,
2025-10-29 13:42:36,24A07816,
2025-10-29 13:42:36,24A07816,
2025-10-29 13:42:36,24A07816,
2025-10-29 13:42:37,24A07816,
2025-10-29 13:42:37,24A07816,
2025-10-29 13:42:37,24A07816,
2025-10-29 13:42:38,24A07816,
2025-10-29 13:42:38,24A07816,
2025-10-29 13:42:38,24A07816,
2025-10-29 13:42:39,24A07816,
2025-10-29 13:42:39,24A07816,
2025-10-29 13:42:39,24A07816,
2025-10-29 13:42:40,24A07816,
2025-10-29 13:42:40,24A07816,
2025-10-29 13:42:40,24A07816,
2025-10-29 13:42:41,24A07816,
2025-10-29 13:42:41,24A07816,
2025-10-29 13:42:41,24A07816,
2025-10-29 13:42:42,24A07816,
2025-10-29 13:42:42,24A07816,
2025-10-29 13:42:42,24A07816,
2025-10-29 13:42:42,24A07816,
2025-10-29 13:42:43,24A07816,
2025-10-29 13:42:43,24A07816,
2025-10-29 13:42:43,24A07816,
2025-10-29 13:42:44,24A07816,
2025-10-29 13:42:44,24A07816,
2025-10-29 13:42:44,24A07816,
2025-10-29 13:42:44,24A07816,
2025-10-29 13:42:45,24A07816,
2025-10-29 13:42:45,24A07816,
2025-10-29 13:42:45,24A07816,
2025-10-29 13:42:46,24A07816,
2025-10-29 13:42:46,24A07816,
2025-10-29 13:42:46,24A07816,
2025-10-29 13:42:47,24A07816,
2025-10-29 13:42:47,24A07816,
2025-10-29 13:42:47,24A07816,
2025-10-29 13:42:47,24A07816,
2025-10-29 13:42:48,24A07816,
2025-10-29 13:42:48,24A07816,
2025-10-29 13:42:48,24A07816,
2025-10-29 13:42:49,24A07816,
2025-10-29 13:42:49,24A07816,
2025-10-29 13:42:49,24A07816,
2025-10-29 13:42:49,24A07816,
2025-10-29 13:42:50,24A07816,
2025-10-29 13:42:50,24A07816,
2025-10-29 13:42:51,24A07816,
2025-10-29 13:42:53,24X112442,
2025-10-29 13:42:53,24X112442,
2025-10-29 13:42:54,24X112442,
2025-10-29 13:42:54,24X112442,
2025-10-29 13:42:54,24X112442,
2025-10-29 13:42:55,24X112442,
2025-10-29 13:42:55,24X112442,
2025-10-29 13:42:56,24X112442,
2025-10-29 13:42:56,24X112442,
2025-10-29 13:42:56,24X112442,
2025-10-29 13:42:57,24X112442,
2025-10-29 13:42:57,24X112442,
2025-10-29 13:42:58,24X112442,
2025-10-29 13:42:58,20M111242,
2025-10-29 13:44:02,24A07816,
2025-10-29 13:44:02,24A07816,
2025-10-29 13:44:03,24A07816,
2025-10-29 13:44:03,24A07816,
2025-10-29 13:44:03,24A07816,
2025-10-29 13:44:04,24A07816,
2025-10-29 13:44:04,24A07816,
2025-10-29 13:44:04,24A07816,
2025-10-29 13:44:05,24A07816,
2025-10-29 13:44:05,24A07816,
2025-10-29 13:44:05,24A07816,
2025-10-29 13:44:06,24A07816,
2025-10-29 13:44:06,24A07816,
2025-10-29 13:44:06,24A07816,
2025-10-29 13:44:06,24A07816,
2025-10-29 13:44:07,24A07816,
2025-10-29 13:44:07,24A07816,
2025-10-29 13:44:07,24A07816,
2025-10-29 13:44:08,24A07816,
2025-10-29 13:44:08,24A07816,
2025-10-29 13:44:08,24A07816,
2025-10-29 13:44:09,24A07816,
2025-10-29 13:44:09,24A07816,
2025-10-29 13:44:09,24A07816,
2025-10-29 13:44:09,24A07816,
2025-10-29 13:44:10,24A07816,
2025-10-29 13:44:10,24A07816,
2025-10-29 13:44:10,24A07816,
2025-10-29 13:44:11,24A07816,
2025-10-29 13:44:11,24A07816,
2025-10-29 13:44:11,24A07816,
2025-10-29 13:44:11,24A07816,
2025-10-29 13:44:12,24A07816,
2025-10-29 13:44:12,24A07816,
2025-10-29 13:44:12,24A07816,
2025-10-29 13:44:13,24A07816,
2025-10-29 13:44:13,24A07816,
2025-10-29 13:44:13,24A07816,
2025-10-29 13:44:13,24A07816,
2025-10-29 13:44:14,24A07816,
2025-10-29 13:44:14,24A07816,
2025-10-29 13:44:14,24A07816,
2025-10-29 13:44:15,24A07816,
2025-10-29 13:44:15,24A07816,
2025-10-29 13:44:15,24A07816,
2025-10-29 13:44:15,24A07816,
2025-10-29 13:44:16,24A07816,
2025-10-29 13:44:16,24A07816,
2025-10-29 13:44:17,24A07816,
2025-10-29 13:44:19,24X112442,
2025-10-29 13:44:19,24X112442,
2025-10-29 13:44:19,24X112442,
2025-10-29 13:44:20,24X112442,
2025-10-29 13:44:20,24X112442,
2025-10-29 13:44:20,24X112442,
2025-10-29 13:44:21,24X112442,
2025-10-29 13:44:21,24X112442,
2025-10-29 13:44:22,24X112442,
2025-10-29 13:44:22,24X112442,
2025-10-29 13:44:22,24X112442,
2025-10-29 13:44:23,24X112442,
2025-10-29 13:44:23,24X112442,
2025-10-29 13:44:24,20M111242,
2025-10-29 13:44:24,24X112442,
2025-10-29 13:44:24,24X112442,
2025-10-29 13:44:25,24X112442,
2025-10-29 13:44:26,24X112442,
2025-10-29 13:44:31,24C09238,
2025-10-29 13:44:32,24C09238,
2025-10-29 13:44:32,24C09238,
2025-10-29 13:44:33,24C09238,
2025-10-29 13:44:33,24C09238,
2025-10-29 13:44:33,24C09238,
2025-10-29 13:44:34,24C09238,
2025-10-29 13:44:34,24C09238,
2025-10-29 13:44:35,24C09238,
2025-10-29 13:44:35,24C09238,
2025-10-29 13:44:35,24C09238,
2025-10-29 13:44:36,24C09238,
2025-10-29 13:44:36,24C09238,
2025-10-29 13:44:36,24C09238,
2025-10-29 13:44:37,24C09238,
2025-10-29 13:44:37,24C09238,
2025-10-29 13:44:38,24C09238,
2025-10-29 13:44:38,24C09238,
2025-10-29 13:44:38,24C09238,
2025-10-29 13:44:39,27C09238,
2025-10-29 13:44:39,24C09238,
2025-10-29 13:44:39,24C09238,
2025-10-29 13:44:40,24C09238,
2025-10-29 13:44:40,24C09238,
2025-10-29 13:44:41,24C09238,
2025-10-29 13:44:41,24C09238,
2025-10-29 13:44:41,24C09238,
2025-10-29 13:44:42,24C09238,
2025-10-29 13:44:42,24C09238,
2025-10-29 13:44:43,24C09238,
2025-10-29 13:44:43,24C09238,
2025-10-29 13:44:43,24C09238,
2025-10-29 13:44:44,24C09238,
2025-10-29 13:44:44,24C09238,
2025-10-29 13:44:45,24C09238,
2025-10-29 13:44:45,24C09238,
2025-10-29 13:44:45,24C09238,
2025-10-29 13:44:46,24C09238,
2025-10-29 13:44:46,379238,
2025-10-29 13:44:50,29K10425,
2025-10-29 13:44:50,29K10425,
2025-10-29 13:44:51,29K10425,
2025-10-29 13:44:51,29K10425,
2025-10-29 13:44:52,29K10425,
2025-10-29 13:44:53,29K10425,
2025-10-29 13:44:53,29K10425,
2025-10-29 13:44:54,29K10425,
2025-10-29 13:44:54,29K10425,
2025-10-29 13:44:55,29K10425,
2025-10-29 13:44:55,29K10425,
2025-10-29 13:44:56,29K10425,
2025-10-29 13:44:56,29K10425,
2025-10-29 13:44:56,29K10425,
2025-10-29 13:44:57,29K10425,
2025-10-29 13:44:57,29K10425,
2025-10-29 13:44:57,29K10425,
2025-10-29 13:44:58,29K10425,
2025-10-29 13:44:58,29K10425,
2025-10-29 13:44:59,29K10425,
2025-10-29 13:44:59,29K10425,
2025-10-29 13:44:59,29K10425,
2025-10-29 13:45:00,29K10425,
2025-10-29 13:45:00,29K10425,
2025-10-29 13:45:00,29K10425,
2025-10-29 13:45:01,29K10425,
2025-10-29 13:45:01,29K10425,
2025-10-29 13:45:01,29K10425,
2025-10-29 13:45:02,29K10425,
2025-10-29 13:45:02,29K10425,
2025-10-29 13:45:03,29K10425,
2025-10-29 13:45:03,29K10425,
2025-10-29 13:45:03,29K10425,
2025-10-29 13:45:04,29K10425,
2025-10-29 13:45:04,29K10425,
2025-10-29 13:45:04,29K10425,
2025-10-29 13:45:05,29K10425,
2025-10-29 13:45:05,29K10425,
2025-10-29 13:45:06,29K10425,
2025-10-29 13:45:06,29K10425,
2025-10-29 13:45:06,29K10425,
2025-10-29 13:45:07,29K10425,
2025-10-29 13:45:07,29K10425,
2025-10-29 13:45:07,29K10425,
2025-10-29 13:45:08,29K1055,
2025-10-29 13:45:22,2133976,
2025-10-29 13:45:22,133978,
2025-10-29 13:45:23,133978,
2025-10-29 13:45:23,20133976,
2025-10-29 13:45:23,2681733975,
2025-10-29 13:45:24,2033975,
2025-10-29 13:45:24,201733976,
2025-10-29 13:45:24,201733976,
2025-10-29 13:45:24,261733976,
2025-10-29 13:45:25,2481733976,
2025-10-29 13:45:25,2481733976,
2025-10-29 13:45:25,2481733976,
2025-10-29 13:45:26,248133976,
2025-10-29 13:45:26,2681733976,
2025-10-29 13:45:26,2681733976,
2025-10-29 13:45:27,2481733975,
2025-10-29 13:45:27,2491733976,
2025-10-29 13:45:27,240133976,
2025-10-29 13:45:28,240133975,
2025-10-29 13:45:28,240133975,
2025-10-29 13:45:28,2581733976,
2025-10-29 13:45:29,2481733976,
2025-10-29 13:45:30,2481733976,
2025-10-29 13:45:53,24A00919,
2025-10-29 13:45:53,24A00919,
2025-10-29 13:45:54,24A00919,
2025-10-29 13:45:54,24A00919,
2025-10-29 13:45:54,24A00919,
2025-10-29 13:45:55,24A00919,
2025-10-29 13:45:55,24A00919,
2025-10-29 13:45:55,24A00919,
2025-10-29 13:45:56,24A00919,
2025-10-29 13:45:56,24A00919,
2025-10-29 13:45:56,24A00919,
2025-10-29 13:45:57,24A00919,
2025-10-29 13:45:57,24A00919,
2025-10-29 13:45:58,24A00919,
2025-10-29 13:45:58,24A00919,
2025-10-29 13:45:58,24A00919,
2025-10-29 13:45:59,24A00919,
2025-10-29 13:45:59,24A00919,
2025-10-29 13:45:59,24A00919,
2025-10-29 13:46:00,24A00919,
2025-10-29 13:46:00,24A00919,
2025-10-29 13:46:00,24A00919,
2025-10-29 13:46:01,24A00919,
2025-10-29 13:46:01,24A00919,
2025-10-29 13:46:01,24A00919,
2025-10-29 13:46:02,24A00919,
2025-10-29 13:46:02,24A00919,
2025-10-29 13:46:02,24A00919,
2025-10-29 13:46:03,20A00919,
2025-10-29 13:46:03,24A00919,
2025-10-29 13:46:04,24A00919,
2025-10-29 13:46:04,24A00919,
2025-10-29 13:46:04,24A00919,
2025-10-29 13:46:05,24A00919,
2025-10-29 13:46:05,24A00919,
2025-10-29 13:46:05,24A00919,
2025-10-29 13:46:06,24A00919,
2025-10-29 13:46:06,24A00919,
2025-10-29 13:46:06,24A00919,
2025-10-29 13:46:07,24A00919,
2025-10-29 13:46:07,24A00919,
2025-10-29 13:46:08,24A00919,
2025-10-29 13:46:08,24A00919,
2025-10-29 13:46:08,24A00919,
2025-10-29 13:46:09,24A00919,
2025-10-29 13:46:09,24A00919,
2025-10-29 13:46:09,24A00919,
2025-10-29 13:46:10,24A00919,
2025-10-29 13:46:10,24A00919,
2025-10-29 13:46:10,24A00919,
2025-10-29 13:46:11,24A00919,
2025-10-29 13:46:40,248104574,
2025-10-29 13:46:40,240105,
2025-10-29 13:49:10,24A07816,
2025-10-29 13:49:11,24A07816,
2025-10-29 13:49:11,24A07816,
2025-10-29 13:49:11,24A07816,
2025-10-29 13:49:12,24A07816,
2025-10-29 13:49:12,24A07816,
2025-10-29 13:49:12,24A07816,
2025-10-29 13:49:13,24A07816,
2025-10-29 13:49:13,24A07816,
2025-10-29 13:49:13,24A07816,
2025-10-29 13:49:13,24A07816,
2025-10-29 13:49:14,24A07816,
2025-10-29 13:49:14,24A07816,
2025-10-29 13:49:14,24A07816,
2025-10-29 13:49:15,24A07816,
2025-10-29 13:49:15,24A07816,
2025-10-29 13:49:15,24A07816,
2025-10-29 13:49:16,24A07816,
2025-10-29 13:49:16,24A07816,
2025-10-29 13:49:16,24A07816,
2025-10-29 13:49:16,24A07816,
2025-10-29 13:49:17,24A07816,
2025-10-29 13:49:17,24A07816,
2025-10-29 13:49:17,24A07816,
2025-10-29 13:49:18,24A07816,
2025-10-29 13:49:18,24A07816,
2025-10-29 13:49:18,24A07816,
2025-10-29 13:49:18,24A07816,
2025-10-29 13:49:19,24A07816,
2025-10-29 13:49:19,24A07816,
2025-10-29 13:49:19,24A07816,
2025-10-29 13:49:20,24A07816,
2025-10-29 13:49:20,24A07816,
2025-10-29 13:49:20,24A07816,
2025-10-29 13:49:20,24A07816,
2025-10-29 13:49:21,24A07816,
2025-10-29 13:49:21,24A07816,
2025-10-29 13:49:21,24A07816,
2025-10-29 13:49:22,24A07816,
2025-10-29 13:49:22,24A07816,
2025-10-29 13:49:22,24A07816,
2025-10-29 13:49:23,24A07816,
2025-10-29 13:49:23,24A07816,
2025-10-29 13:49:23,24A07816,
2025-10-29 13:49:23,24A07816,
2025-10-29 13:49:24,24A07816,
2025-10-29 13:49:24,24A07816,
2025-10-29 13:49:24,24A07816,
2025-10-29 13:49:25,24A07816,
2025-10-29 13:49:27,24X112442,
2025-10-29 13:49:27,24X112442,
2025-10-29 13:49:28,24X112442,
2025-10-29 13:49:28,24X112442,
2025-10-29 13:49:28,24X112442,
2025-10-29 13:49:29,24X112442,
2025-10-29 13:49:29,24X112442,
2025-10-29 13:49:30,24X112442,
2025-10-29 13:49:30,24X112442,
2025-10-29 13:49:30,24X112442,
2025-10-29 13:49:31,24X112442,
2025-10-29 13:49:31,24X112442,
2025-10-29 13:49:32,24X112442,
2025-10-29 13:49:32,20M111242,
2025-10-29 13:49:32,24X112442,
2025-10-29 13:49:33,24X112442,
2025-10-29 13:49:33,24X112442,
2025-10-29 13:49:35,24X112442,
2025-10-29 13:49:40,24C09238,
2025-10-29 13:49:40,24C09238,
2025-10-29 13:49:41,24C09238,
2025-10-29 13:49:41,24C09238,
2025-10-29 13:49:41,24C09238,
2025-10-29 13:49:42,24C09238,
2025-10-29 13:49:42,24C09238,
2025-10-29 13:49:43,24C09238,
2025-10-29 13:49:43,24C09238,
2025-10-29 13:49:43,24C09238,
2025-10-29 13:49:44,24C09238,
2025-10-29 13:49:44,24C09238,
2025-10-29 13:49:44,24C09238,
2025-10-29 13:49:45,24C09238,
2025-10-29 13:49:45,24C09238,
2025-10-29 13:49:45,24C09238,
2025-10-29 13:49:46,24C09238,
2025-10-29 13:49:46,24C09238,
2025-10-29 13:49:46,24C09238,
2025-10-29 13:49:47,27C09238,
2025-10-29 13:49:47,24C09238,
2025-10-29 13:49:48,24C09238,
2025-10-29 13:49:48,24C09238,
2025-10-29 13:49:48,24C09238,
2025-10-29 13:49:49,24C09238,
2025-10-29 13:49:49,24C09238,
2025-10-29 13:49:49,24C09238,
2025-10-29 13:49:50,24C09238,
2025-10-29 13:49:50,24C09238,
2025-10-29 13:49:50,24C09238,
2025-10-29 13:49:51,24C09238,
2025-10-29 13:49:51,24C09238,
2025-10-29 13:49:51,24C09238,
2025-10-29 13:49:52,24C09238,
2025-10-29 13:49:52,24C09238,
2025-10-29 13:49:53,24C09238,
2025-10-29 13:49:53,24C09238,
2025-10-29 13:49:53,24C09238,
2025-10-29 13:49:54,379238,
2025-10-29 13:49:56,29K10425,
2025-10-29 13:49:57,29K10425,
2025-10-29 13:49:57,29K10425,
2025-10-29 13:49:58,29K10425,
2025-10-29 13:49:59,29K10425,
2025-10-29 13:49:59,29K10425,
2025-10-29 13:49:59,29K10425,
2025-10-29 13:50:00,29K10425,
2025-10-29 13:50:01,29K10425,
2025-10-29 13:50:01,29K10425,
2025-10-29 13:50:01,29K10425,
2025-10-29 13:50:02,29K10425,
2025-10-29 13:50:02,29K10425,
2025-10-29 13:50:02,29K10425,
2025-10-29 13:50:03,29K10425,
2025-10-29 13:50:03,29K10425,
2025-10-29 13:50:03,29K10425,
2025-10-29 13:50:04,29K10425,
2025-10-29 13:50:04,29K10425,
2025-10-29 13:50:04,29K10425,
2025-10-29 13:50:05,29K10425,
2025-10-29 13:50:05,29K10425,
2025-10-29 13:50:05,29K10425,
2025-10-29 13:50:06,29K10425,
2025-10-29 13:57:33,24A07816,
2025-10-29 13:57:33,24A07816,
2025-10-29 13:57:33,24A07816,
2025-10-29 13:57:34,24A07816,
2025-10-29 13:57:34,24A07816,
2025-10-29 13:57:34,24A07816,
2025-10-29 13:57:35,24A07816,
2025-10-29 13:57:35,24A07816,
2025-10-29 13:57:35,24A07816,
2025-10-29 13:57:36,24A07816,
2025-10-29 13:57:36,24A07816,
2025-10-29 13:57:36,24A07816,
2025-10-29 13:57:37,24A07816,
2025-10-29 13:57:37,24A07816,
2025-10-29 13:57:37,24A07816,
2025-10-29 13:57:38,24A07816,
2025-10-29 13:57:38,24A07816,
2025-10-29 13:57:38,24A07816,
2025-10-29 13:57:38,24A07816,
2025-10-29 13:57:39,24A07816,
2025-10-29 13:57:39,24A07816,
2025-10-29 13:57:39,24A07816,
2025-10-29 13:57:40,24A07816,
2025-10-29 13:57:40,24A07816,
2025-10-29 13:57:40,24A07816,
2025-10-29 13:57:41,24A07816,
2025-10-29 13:57:41,24A07816,
2025-10-29 13:57:41,24A07816,
2025-10-29 13:57:41,24A07816,
2025-10-29 13:57:42,24A07816,
2025-10-29 13:57:42,24A07816,
2025-10-29 13:57:42,24A07816,
2025-10-29 13:57:43,24A07816,
2025-10-29 13:57:43,24A07816,
2025-10-29 13:57:43,24A07816,
2025-10-29 13:57:44,24A07816,
2025-10-29 13:57:44,24A07816,
2025-10-29 13:57:44,24A07816,
2025-10-29 13:57:45,24A07816,
2025-10-29 13:57:45,24A07816,
2025-10-29 13:57:45,24A07816,
2025-10-29 13:57:45,24A07816,
2025-10-29 13:57:46,24A07816,
2025-10-29 13:57:46,24A07816,
2025-10-29 13:57:46,24A07816,
2025-10-29 13:57:47,24A07816,
2025-10-29 13:57:47,24A07816,
2025-10-29 13:57:47,24A07816,
2025-10-29 13:57:48,24A07816,
2025-10-29 13:57:50,24X112442,
2025-10-29 13:57:50,24X112442,
2025-10-29 13:57:51,24X112442,
2025-10-29 13:57:51,24X112442,
2025-10-29 13:57:51,24X112442,
2025-10-29 13:57:52,24X112442,
2025-10-29 13:57:52,24X112442,
2025-10-29 13:57:53,24X112442,
2025-10-29 13:57:53,24X112442,
2025-10-29 13:57:53,24X112442,
2025-10-29 13:57:54,24X112442,
2025-10-29 13:57:54,24X112442,
2025-10-29 13:57:55,24X112442,
2025-10-29 13:57:55,20M111242,
2025-10-29 13:57:55,24X112442,
2025-10-29 13:57:56,24X112442,
2025-10-29 13:57:56,24X112442,
2025-10-29 13:57:58,24X112442,
2025-10-29 13:58:03,24C09238,
2025-10-29 13:58:03,24C09238,
2025-10-29 13:58:04,24C09238,
2025-10-29 13:58:04,24C09238,
2025-10-29 13:58:05,24C09238,
2025-10-29 13:58:05,24C09238,
2025-10-29 13:58:06,24C09238,
2025-10-29 13:58:06,24C09238,
2025-10-29 13:58:06,24C09238,
2025-10-29 13:58:07,24C09238,
2025-10-29 13:58:07,24C09238,
2025-10-29 13:58:08,24C09238,
2025-10-29 13:58:08,24C09238,
2025-10-29 13:58:08,24C09238,
2025-10-29 13:58:09,24C09238,
2025-10-29 13:58:09,24C09238,
2025-10-29 13:58:09,24C09238,
2025-10-29 13:58:10,24C09238,
2025-10-29 13:58:10,24C09238,
2025-10-29 13:58:11,27C09238,
2025-10-29 13:58:11,24C09238,
2025-10-29 13:58:11,24C09238,
2025-10-29 13:58:12,24C09238,
2025-10-29 13:58:12,24C09238,
2025-10-29 13:58:12,24C09238,
2025-10-29 13:58:13,24C09238,
2025-10-29 13:58:13,24C09238,
2025-10-29 13:58:14,24C09238,
2025-10-29 13:58:14,24C09238,
2025-10-29 13:58:14,24C09238,
2025-10-29 13:58:15,24C09238,
2025-10-29 13:58:15,24C09238,
2025-10-29 13:58:15,24C09238,
2025-10-29 13:58:16,24C09238,
2025-10-29 13:58:16,24C09238,
2025-10-29 13:58:16,24C09238,
2025-10-29 13:58:17,24C09238,
2025-10-29 13:58:17,24C09238,
2025-10-29 13:58:18,379238,
2025-10-29 13:58:21,29K10425,
2025-10-29 13:58:21,29K10425,
2025-10-29 13:58:22,29K10425,
2025-10-29 13:58:22,29K10425,
2025-10-29 13:58:23,29K10425,
2025-10-29 13:58:23,29K10425,
2025-10-29 13:58:24,29K10425,
2025-10-29 13:58:25,29K10425,
2025-10-29 13:58:25,29K10425,
2025-10-29 13:58:25,29K10425,
2025-10-29 13:58:26,29K10425,
2025-10-29 13:58:26,29K10425,
2025-10-29 13:58:27,29K10425,
2025-10-29 13:58:27,29K10425,
2025-10-29 13:58:27,29K10425,
2025-10-29 13:58:28,29K10425,
2025-10-29 13:58:28,29K10425,
2025-10-29 13:58:28,29K10425,
2025-10-29 13:58:29,29K10425,
2025-10-29 13:58:29,29K10425,
2025-10-29 13:58:29,29K10425,
2025-10-29 13:58:30,29K10425,
2025-10-29 13:58:30,29K10425,
2025-10-29 13:58:31,29K10425,
2025-10-29 13:58:31,29K10425,
2025-10-29 13:58:31,29K10425,
